match_id,season,season_start_year,match_date,team,opponent,venue,venue_ko,goals_for,goals_against,goal_difference,result,points,shots_for,shots_against,shots_on_target_for,shots_on_target_against,corners_for,corners_against,fouls_committed,fouls_drawn,yellow_cards,red_cards,clean_sheet,scored,match_stats_available,team_match_number,rolling_points_last5,rolling_goal_diff_last5
20152016_065,2015-2016,2015,2015-10-03,Borussia Mönchengladbach,VfL Wolfsburg,Home,홈,2,0,2,W,3,10,10,3,3,3,1,15,14,2,0,True,True,True,8,9,2
20152016_074,2015-2016,2015,2015-10-17,Borussia Mönchengladbach,Eintracht Frankfurt,Away,원정,5,1,4,W,3,16,7,6,2,1,1,14,18,3,0,False,True,True,9,12,9
20152016_090,2015-2016,2015,2015-10-25,Borussia Mönchengladbach,Schalke 04,Home,홈,3,1,2,W,3,16,13,10,5,3,6,17,19,2,0,False,True,True,10,15,12
20152016_094,2015-2016,2015,2015-10-31,Borussia Mönchengladbach,Hertha BSC,Away,원정,4,1,3,W,3,11,14,7,6,4,5,13,10,1,0,False,True,True,11,15,13
20152016_103,2015-2016,2015,2015-11-07,Borussia Mönchengladbach,FC Ingolstadt 04,Home,홈,0,0,0,D,1,11,14,5,2,4,3,17,17,1,1,True,False,True,12,13,11
20152016_111,2015-2016,2015,2015-11-21,Borussia Mönchengladbach,Hannover 96,Home,홈,2,1,1,W,3,21,14,9,8,12,4,10,11,1,0,False,True,True,13,13,10
20152016_122,2015-2016,2015,2015-11-28,Borussia Mönchengladbach,TSG Hoffenheim,Away,원정,3,3,0,D,1,16,18,8,6,6,8,14,10,1,0,False,True,True,14,11,6
20152016_129,2015-2016,2015,2015-12-05,Borussia Mönchengladbach,Bayern München,Home,홈,3,1,2,W,3,13,22,6,6,3,9,13,12,1,0,False,True,True,15,11,6
20152016_137,2015-2016,2015,2015-12-12,Borussia Mönchengladbach,Bayer Leverkusen,Away,원정,0,5,-5,L,0,6,14,2,6,2,4,19,13,2,0,False,False,True,16,8,-2
20152016_152,2015-2016,2015,2015-12-20,Borussia Mönchengladbach,SV Darmstadt 98,Home,홈,3,2,1,W,3,13,15,5,6,1,5,12,20,1,1,False,True,True,17,10,-1
20152016_156,2015-2016,2015,2016-01-23,Borussia Mönchengladbach,Borussia Dortmund,Home,홈,1,3,-2,L,0,10,12,3,4,3,1,12,10,1,0,False,True,True,18,7,-4
20152016_163,2015-2016,2015,2016-01-29,Borussia Mönchengladbach,Mainz 05,Away,원정,0,1,-1,L,0,12,13,7,2,4,8,11,13,2,0,False,False,True,19,6,-5
20152016_172,2015-2016,2015,2016-02-05,Borussia Mönchengladbach,Werder Bremen,Home,홈,5,1,4,W,3,17,15,9,4,2,7,14,12,1,0,False,True,True,20,6,-3
20152016_189,2015-2016,2015,2016-02-14,Borussia Mönchengladbach,Hamburger SV,Away,원정,2,3,-1,L,0,10,17,4,9,6,3,9,15,1,0,False,True,True,21,6,1
20152016_192,2015-2016,2015,2016-02-20,Borussia Mönchengladbach,1. FC Köln,Home,홈,1,0,1,W,3,16,12,5,6,4,4,18,21,2,0,True,True,True,22,6,1
20152016_206,2015-2016,2015,2016-02-28,Borussia Mönchengladbach,FC Augsburg,Away,원정,2,2,0,D,1,10,24,7,4,5,2,8,17,0,0,False,True,True,23,7,3
20152016_212,2015-2016,2015,2016-03-02,Borussia Mönchengladbach,VfB Stuttgart,Home,홈,4,0,4,W,3,14,9,6,3,2,4,9,14,1,0,True,True,True,24,10,8
20152016_222,2015-2016,2015,2016-03-05,Borussia Mönchengladbach,VfL Wolfsburg,Away,원정,1,2,-1,L,0,14,11,5,3,3,1,13,15,3,0,False,True,True,25,7,3
20152016_228,2015-2016,2015,2016-03-12,Borussia Mönchengladbach,Eintracht Frankfurt,Home,홈,3,0,3,W,3,16,4,8,0,1,1,8,20,1,0,True,True,True,26,10,7
20152016_235,2015-2016,2015,2016-03-18,Borussia Mönchengladbach,Schalke 04,Away,원정,1,2,-1,L,0,22,6,8,3,5,2,10,11,0,0,False,True,True,27,7,5
20152016_251,2015-2016,2015,2016-04-03,Borussia Mönchengladbach,Hertha BSC,Home,홈,5,0,5,W,3,17,7,8,2,7,6,15,11,1,0,True,True,True,28,9,10
20152016_255,2015-2016,2015,2016-04-09,Borussia Mönchengladbach,FC Ingolstadt 04,Away,원정,0,1,-1,L,0,7,15,3,4,3,5,11,7,1,0,False,False,True,29,6,5
20152016_262,2015-2016,2015,2016-04-15,Borussia Mönchengladbach,Hannover 96,Away,원정,0,2,-2,L,0,8,12,2,8,3,5,11,22,0,0,False,False,True,30,6,4
20152016_278,2015-2016,2015,2016-04-24,Borussia Mönchengladbach,TSG Hoffenheim,Home,홈,3,1,2,W,3,24,14,11,8,12,3,14,11,1,0,False,True,True,31,6,3
20152016_282,2015-2016,2015,2016-04-30,Borussia Mönchengladbach,Bayern München,Away,원정,1,1,0,D,1,8,9,2,4,5,7,13,10,1,0,False,True,True,32,7,4
20152016_290,2015-2016,2015,2016-05-07,Borussia Mönchengladbach,Bayer Leverkusen,Home,홈,2,1,1,W,3,14,17,6,8,6,3,16,9,2,0,False,True,True,33,7,0
20152016_303,2015-2016,2015,2016-05-14,Borussia Mönchengladbach,SV Darmstadt 98,Away,원정,2,0,2,W,3,21,9,3,0,6,3,13,12,0,0,True,True,True,34,10,3
20152016_009,2015-2016,2015,2015-08-16,Eintracht Frankfurt,VfL Wolfsburg,Away,원정,1,2,-1,L,0,13,5,6,3,3,7,19,14,1,0,False,True,True,1,0,-1
20152016_012,2015-2016,2015,2015-08-22,Eintracht Frankfurt,FC Augsburg,Home,홈,1,1,0,D,1,11,14,3,4,7,4,17,21,2,0,False,True,True,2,1,-1
20152016_025,2015-2016,2015,2015-08-29,Eintracht Frankfurt,VfB Stuttgart,Away,원정,4,1,3,W,3,6,15,4,4,1,6,17,19,3,0,False,True,True,3,4,2
20152016_031,2015-2016,2015,2015-09-12,Eintracht Frankfurt,1. FC Köln,Home,홈,6,2,4,W,3,18,13,11,7,5,2,14,14,2,0,False,True,True,4,7,6
20152016_039,2015-2016,2015,2015-09-19,Eintracht Frankfurt,Hamburger SV,Away,원정,0,0,0,D,1,7,11,4,2,11,5,17,11,4,0,True,False,True,5,8,6
20152016_053,2015-2016,2015,2015-09-23,Eintracht Frankfurt,Schalke 04,Away,원정,0,2,-2,L,0,18,13,6,7,7,5,17,9,2,0,False,False,True,6,8,5
20152016_063,2015-2016,2015,2015-09-27,Eintracht Frankfurt,Hertha BSC,Home,홈,1,1,0,D,1,11,14,2,6,7,3,11,14,2,0,False,True,True,7,8,5
20152016_066,2015-2016,2015,2015-10-03,Eintracht Frankfurt,FC Ingolstadt 04,Away,원정,0,2,-2,L,0,12,14,2,4,3,4,11,11,2,0,False,False,True,8,5,0
20152016_074,2015-2016,2015,2015-10-17,Eintracht Frankfurt,Borussia Mönchengladbach,Home,홈,1,5,-4,L,0,7,16,2,6,1,1,18,14,4,0,False,True,True,9,2,-8
20152016_086,2015-2016,2015,2015-10-24,Eintracht Frankfurt,Hannover 96,Away,원정,2,1,1,W,3,5,10,4,4,2,3,14,13,4,0,False,True,True,10,4,-7
20152016_091,2015-2016,2015,2015-10-30,Eintracht Frankfurt,Bayern München,Home,홈,0,0,0,D,1,8,10,2,2,5,5,13,15,4,0,True,False,True,11,5,-5
20152016_106,2015-2016,2015,2015-11-07,Eintracht Frankfurt,TSG Hoffenheim,Away,원정,0,0,0,D,1,17,8,9,2,3,1,13,11,3,0,True,False,True,12,5,-5
20152016_112,2015-2016,2015,2015-11-21,Eintracht Frankfurt,Bayer Leverkusen,Home,홈,1,3,-2,L,0,9,17,1,11,3,8,15,19,2,0,False,True,True,13,5,-5
20152016_121,2015-2016,2015,2015-11-28,Eintracht Frankfurt,Mainz 05,Away,원정,1,2,-1,L,0,15,14,5,8,7,3,17,23,2,1,False,True,True,14,5,-2
20152016_134,2015-2016,2015,2015-12-06,Eintracht Frankfurt,SV Darmstadt 98,Home,홈,0,1,-1,L,0,15,19,3,4,10,7,19,9,4,0,False,False,True,15,2,-4
20152016_143,2015-2016,2015,2015-12-13,Eintracht Frankfurt,Borussia Dortmund,Away,원정,1,4,-3,L,0,3,24,2,11,1,14,3,4,0,1,False,True,True,16,1,-7
20152016_147,2015-2016,2015,2015-12-19,Eintracht Frankfurt,Werder Bremen,Home,홈,2,1,1,W,3,16,11,6,4,6,3,14,20,3,0,False,True,True,17,3,-6
20152016_161,2015-2016,2015,2016-01-24,Eintracht Frankfurt,VfL Wolfsburg,Home,홈,3,2,1,W,3,12,18,6,11,3,3,13,20,2,0,False,True,True,18,6,-3
20152016_166,2015-2016,2015,2016-01-30,Eintracht Frankfurt,FC Augsburg,Away,원정,0,0,0,D,1,13,7,6,2,2,4,8,18,2,0,True,False,True,19,7,-2
20152016_174,2015-2016,2015,2016-02-06,Eintracht Frankfurt,VfB Stuttgart,Home,홈,2,4,-2,L,0,17,16,7,9,2,7,9,15,1,1,False,True,True,20,7,-3
20152016_182,2015-2016,2015,2016-02-13,Eintracht Frankfurt,1. FC Köln,Away,원정,1,3,-2,L,0,14,11,4,7,8,4,18,16,6,0,False,True,True,21,7,-2
20152016_190,2015-2016,2015,2016-02-19,Eintracht Frankfurt,Hamburger SV,Home,홈,0,0,0,D,1,8,10,2,1,3,3,12,20,2,0,True,False,True,22,5,-3
20152016_205,2015-2016,2015,2016-02-28,Eintracht Frankfurt,Schalke 04,Home,홈,0,0,0,D,1,11,7,5,2,5,3,13,12,1,0,True,False,True,23,3,-4
20152016_213,2015-2016,2015,2016-03-02,Eintracht Frankfurt,Hertha BSC,Away,원정,0,2,-2,L,0,11,11,3,6,3,2,14,17,2,0,False,False,True,24,2,-6
20152016_219,2015-2016,2015,2016-03-05,Eintracht Frankfurt,FC Ingolstadt 04,Home,홈,1,1,0,D,1,21,12,3,6,8,2,20,23,5,0,False,True,True,25,3,-4
20152016_228,2015-2016,2015,2016-03-12,Eintracht Frankfurt,Borussia Mönchengladbach,Away,원정,0,3,-3,L,0,4,16,0,8,1,1,20,8,3,0,False,False,True,26,3,-5
20152016_237,2015-2016,2015,2016-03-19,Eintracht Frankfurt,Hannover 96,Home,홈,1,0,1,W,3,11,8,5,3,13,3,16,20,1,0,True,True,True,27,5,-4
20152016_245,2015-2016,2015,2016-04-02,Eintracht Frankfurt,Bayern München,Away,원정,0,1,-1,L,0,4,21,0,10,1,5,16,16,5,0,False,False,True,28,4,-5
20152016_254,2015-2016,2015,2016-04-09,Eintracht Frankfurt,TSG Hoffenheim,Home,홈,0,2,-2,L,0,12,8,3,6,8,4,22,21,3,0,False,False,True,29,4,-5
20152016_263,2015-2016,2015,2016-04-16,Eintracht Frankfurt,Bayer Leverkusen,Away,원정,0,3,-3,L,0,9,12,6,6,2,3,21,15,3,0,False,False,True,30,3,-8
20152016_279,2015-2016,2015,2016-04-24,Eintracht Frankfurt,Mainz 05,Home,홈,2,1,1,W,3,8,7,4,4,5,2,22,23,4,0,False,True,True,31,6,-4
20152016_286,2015-2016,2015,2016-04-30,Eintracht Frankfurt,SV Darmstadt 98,Away,원정,2,1,1,W,3,12,11,4,6,8,4,12,13,2,0,False,True,True,32,6,-4
20152016_291,2015-2016,2015,2016-05-07,Eintracht Frankfurt,Borussia Dortmund,Home,홈,1,0,1,W,3,6,13,4,2,3,5,20,12,5,0,True,True,True,33,9,-2
20152016_306,2015-2016,2015,2016-05-14,Eintracht Frankfurt,Werder Bremen,Away,원정,0,1,-1,L,0,4,14,2,3,4,6,12,17,2,0,False,False,True,34,9,-1
20152016_004,2015-2016,2015,2015-08-15,FC Augsburg,Hertha BSC,Home,홈,0,1,-1,L,0,20,11,3,4,7,4,20,22,1,1,False,False,True,1,0,-1
20152016_012,2015-2016,2015,2015-08-22,FC Augsburg,Eintracht Frankfurt,Away,원정,1,1,0,D,1,14,11,4,3,4,7,21,17,3,0,False,True,True,2,1,-1
20152016_022,2015-2016,2015,2015-08-29,FC Augsburg,FC Ingolstadt 04,Home,홈,0,1,-1,L,0,10,16,2,3,3,4,22,16,3,0,False,False,True,3,1,-2
20152016_030,2015-2016,2015,2015-09-12,FC Augsburg,Bayern München,Away,원정,1,2,-1,L,0,4,27,1,10,0,9,10,10,1,0,False,True,True,4,1,-3
20152016_044,2015-2016,2015,2015-09-20,FC Augsburg,Hannover 96,Home,홈,2,0,2,W,3,17,16,8,2,6,6,12,15,1,0,True,True,True,5,4,-1
20152016_051,2015-2016,2015,2015-09-23,FC Augsburg,Borussia Mönchengladbach,Away,원정,2,4,-2,L,0,13,21,4,12,2,6,21,20,5,0,False,True,True,6,4,-2
20152016_056,2015-2016,2015,2015-09-26,FC Augsburg,TSG Hoffenheim,Home,홈,1,3,-2,L,0,26,11,9,5,7,3,8,9,1,0,False,True,True,7,3,-4
20152016_070,2015-2016,2015,2015-10-04,FC Augsburg,Bayer Leverkusen,Away,원정,1,1,0,D,1,3,22,0,8,1,9,22,13,3,0,False,True,True,8,4,-3
20152016_075,2015-2016,2015,2015-10-17,FC Augsburg,SV Darmstadt 98,Home,홈,0,2,-2,L,0,20,12,3,5,2,4,13,17,2,0,False,False,True,9,4,-4
20152016_089,2015-2016,2015,2015-10-25,FC Augsburg,Borussia Dortmund,Away,원정,1,5,-4,L,0,4,19,3,9,4,6,13,8,2,0,False,True,True,10,1,-10
20152016_093,2015-2016,2015,2015-10-31,FC Augsburg,Mainz 05,Home,홈,3,3,0,D,1,25,10,10,6,11,4,11,16,3,0,False,True,True,11,2,-8
20152016_108,2015-2016,2015,2015-11-08,FC Augsburg,Werder Bremen,Home,홈,1,2,-1,L,0,18,15,6,4,7,4,13,20,1,0,False,True,True,12,2,-7
20152016_114,2015-2016,2015,2015-11-21,FC Augsburg,VfB Stuttgart,Away,원정,4,0,4,W,3,13,18,6,5,4,6,16,8,1,0,True,True,True,13,4,-3
20152016_126,2015-2016,2015,2015-11-29,FC Augsburg,VfL Wolfsburg,Home,홈,0,0,0,D,1,13,17,4,3,4,7,20,11,3,0,True,False,True,14,5,-1
20152016_128,2015-2016,2015,2015-12-05,FC Augsburg,1. FC Köln,Away,원정,1,0,1,W,3,22,22,8,8,6,7,18,17,4,0,True,True,True,15,8,4
20152016_144,2015-2016,2015,2015-12-13,FC Augsburg,Schalke 04,Home,홈,2,1,1,W,3,22,15,6,5,6,5,17,12,2,0,False,True,True,16,10,5
20152016_149,2015-2016,2015,2015-12-19,FC Augsburg,Hamburger SV,Away,원정,1,0,1,W,3,17,14,7,2,6,4,14,13,2,0,True,True,True,17,13,7
20152016_159,2015-2016,2015,2016-01-23,FC Augsburg,Hertha BSC,Away,원정,0,0,0,D,1,11,12,5,2,2,6,19,15,3,0,True,False,True,18,11,3
20152016_166,2015-2016,2015,2016-01-30,FC Augsburg,Eintracht Frankfurt,Home,홈,0,0,0,D,1,7,13,2,6,4,2,18,8,2,0,True,False,True,19,11,3
20152016_175,2015-2016,2015,2016-02-06,FC Augsburg,FC Ingolstadt 04,Away,원정,1,2,-1,L,0,7,24,2,4,3,8,22,17,3,0,False,True,True,20,8,1
20152016_188,2015-2016,2015,2016-02-14,FC Augsburg,Bayern München,Home,홈,1,3,-2,L,0,7,24,2,10,2,5,11,9,0,0,False,True,True,21,5,-2
20152016_197,2015-2016,2015,2016-02-21,FC Augsburg,Hannover 96,Away,원정,1,0,1,W,3,11,16,6,6,2,5,15,12,2,0,True,True,True,22,5,-2
20152016_206,2015-2016,2015,2016-02-28,FC Augsburg,Borussia Mönchengladbach,Home,홈,2,2,0,D,1,24,10,4,7,2,5,17,8,0,0,False,True,True,23,5,-2
20152016_216,2015-2016,2015,2016-03-02,FC Augsburg,TSG Hoffenheim,Away,원정,1,2,-1,L,0,14,14,3,7,6,7,15,9,4,0,False,True,True,24,4,-3
20152016_220,2015-2016,2015,2016-03-05,FC Augsburg,Bayer Leverkusen,Home,홈,3,3,0,D,1,10,20,5,5,0,5,10,14,2,1,False,True,True,25,5,-2
20152016_231,2015-2016,2015,2016-03-12,FC Augsburg,SV Darmstadt 98,Away,원정,2,2,0,D,1,16,11,5,6,8,3,17,14,1,0,False,True,True,26,6,0
20152016_242,2015-2016,2015,2016-03-20,FC Augsburg,Borussia Dortmund,Home,홈,1,3,-2,L,0,7,13,4,5,2,3,16,6,4,0,False,True,True,27,3,-3
20152016_249,2015-2016,2015,2016-04-02,FC Augsburg,Mainz 05,Away,원정,2,4,-2,L,0,14,19,5,7,3,4,12,19,2,0,False,True,True,28,2,-5
20152016_259,2015-2016,2015,2016-04-09,FC Augsburg,Werder Bremen,Away,원정,2,1,1,W,3,4,17,3,4,0,10,18,16,5,0,False,True,True,29,5,-3
20152016_265,2015-2016,2015,2016-04-16,FC Augsburg,VfB Stuttgart,Home,홈,1,0,1,W,3,13,10,6,4,4,8,14,12,2,0,True,True,True,30,7,-2
20152016_277,2015-2016,2015,2016-04-23,FC Augsburg,VfL Wolfsburg,Away,원정,2,0,2,W,3,8,19,4,7,1,6,19,7,2,0,True,True,True,31,9,0
20152016_280,2015-2016,2015,2016-04-29,FC Augsburg,1. FC Köln,Home,홈,0,0,0,D,1,13,8,1,1,5,5,9,14,3,0,True,False,True,32,10,2
20152016_296,2015-2016,2015,2016-05-07,FC Augsburg,Schalke 04,Away,원정,1,1,0,D,1,5,20,2,5,2,9,17,10,5,0,False,True,True,33,11,4
20152016_301,2015-2016,2015,2016-05-14,FC Augsburg,Hamburger SV,Home,홈,1,3,-2,L,0,12,13,7,6,2,4,12,24,3,0,False,True,True,34,8,1
20152016_005,2015-2016,2015,2015-08-15,FC Ingolstadt 04,Mainz 05,Away,원정,1,0,1,W,3,14,9,5,3,2,6,15,20,3,0,True,True,True,1,3,1
20152016_018,2015-2016,2015,2015-08-23,FC Ingolstadt 04,Borussia Dortmund,Home,홈,0,4,-4,L,0,3,18,2,8,1,4,18,16,2,0,False,False,True,2,3,-3
20152016_022,2015-2016,2015,2015-08-29,FC Ingolstadt 04,FC Augsburg,Away,원정,1,0,1,W,3,16,10,3,2,4,3,16,22,3,0,True,True,True,3,6,-2
20152016_032,2015-2016,2015,2015-09-12,FC Ingolstadt 04,VfL Wolfsburg,Home,홈,0,0,0,D,1,5,17,1,3,2,5,10,15,2,0,True,False,True,4,7,-2
20152016_042,2015-2016,2015,2015-09-19,FC Ingolstadt 04,Werder Bremen,Away,원정,1,0,1,W,3,13,13,4,4,5,8,19,24,4,0,True,True,True,5,10,-1
20152016_047,2015-2016,2015,2015-09-22,FC Ingolstadt 04,Hamburger SV,Home,홈,0,1,-1,L,0,12,8,1,3,8,5,15,16,2,0,False,False,True,6,7,-3
20152016_055,2015-2016,2015,2015-09-25,FC Ingolstadt 04,1. FC Köln,Away,원정,1,1,0,D,1,16,15,5,4,4,8,16,14,3,0,False,True,True,7,8,1
20152016_066,2015-2016,2015,2015-10-03,FC Ingolstadt 04,Eintracht Frankfurt,Home,홈,2,0,2,W,3,14,12,4,2,4,3,11,11,1,0,True,True,True,8,8,2
20152016_081,2015-2016,2015,2015-10-18,FC Ingolstadt 04,VfB Stuttgart,Away,원정,0,1,-1,L,0,11,12,6,4,5,6,9,18,1,0,False,False,True,9,7,1
20152016_085,2015-2016,2015,2015-10-24,FC Ingolstadt 04,Hertha BSC,Home,홈,0,1,-1,L,0,18,5,3,1,8,2,12,12,2,0,False,False,True,10,4,-1
20152016_095,2015-2016,2015,2015-10-31,FC Ingolstadt 04,Schalke 04,Away,원정,1,1,0,D,1,7,18,2,3,3,3,18,17,2,0,False,True,True,11,5,0
20152016_103,2015-2016,2015,2015-11-07,FC Ingolstadt 04,Borussia Mönchengladbach,Away,원정,0,0,0,D,1,14,11,2,5,3,4,17,17,6,0,True,False,True,12,5,0
20152016_116,2015-2016,2015,2015-11-22,FC Ingolstadt 04,SV Darmstadt 98,Home,홈,3,1,2,W,3,16,8,6,2,5,5,19,25,2,0,False,True,True,13,5,0
20152016_120,2015-2016,2015,2015-11-28,FC Ingolstadt 04,Hannover 96,Away,원정,0,4,-4,L,0,11,8,5,4,4,3,14,21,3,0,False,False,True,14,5,-3
20152016_130,2015-2016,2015,2015-12-05,FC Ingolstadt 04,TSG Hoffenheim,Home,홈,1,1,0,D,1,9,7,2,2,2,1,11,18,2,0,False,True,True,15,6,-2
20152016_138,2015-2016,2015,2015-12-12,FC Ingolstadt 04,Bayern München,Away,원정,0,2,-2,L,0,9,14,4,8,4,4,22,14,1,0,False,False,True,16,5,-4
20152016_148,2015-2016,2015,2015-12-19,FC Ingolstadt 04,Bayer Leverkusen,Home,홈,0,1,-1,L,0,11,9,3,2,6,3,12,18,2,0,False,False,True,17,4,-5
20152016_157,2015-2016,2015,2016-01-23,FC Ingolstadt 04,Mainz 05,Home,홈,1,0,1,W,3,9,7,4,4,3,1,21,16,2,0,True,True,True,18,4,-6
20152016_165,2015-2016,2015,2016-01-30,FC Ingolstadt 04,Borussia Dortmund,Away,원정,0,2,-2,L,0,5,11,3,6,1,4,18,15,2,0,False,False,True,19,4,-4
20152016_175,2015-2016,2015,2016-02-06,FC Ingolstadt 04,FC Augsburg,Home,홈,2,1,1,W,3,24,7,4,2,8,3,17,22,2,0,False,True,True,20,6,-3
20152016_186,2015-2016,2015,2016-02-13,FC Ingolstadt 04,VfL Wolfsburg,Away,원정,0,2,-2,L,0,11,8,2,5,7,6,17,19,0,0,False,False,True,21,6,-3
20152016_193,2015-2016,2015,2016-02-20,FC Ingolstadt 04,Werder Bremen,Home,홈,2,0,2,W,3,9,12,4,2,0,4,15,23,2,0,True,True,True,22,9,0
20152016_200,2015-2016,2015,2016-02-27,FC Ingolstadt 04,Hamburger SV,Away,원정,1,1,0,D,1,12,7,3,2,5,2,12,17,5,0,False,True,True,23,7,-1
20152016_208,2015-2016,2015,2016-03-01,FC Ingolstadt 04,1. FC Köln,Home,홈,1,1,0,D,1,14,8,3,3,7,2,13,19,2,0,False,True,True,24,8,1
20152016_219,2015-2016,2015,2016-03-05,FC Ingolstadt 04,Eintracht Frankfurt,Away,원정,1,1,0,D,1,12,21,6,3,2,8,23,20,4,1,False,True,True,25,6,0
20152016_229,2015-2016,2015,2016-03-12,FC Ingolstadt 04,VfB Stuttgart,Home,홈,3,3,0,D,1,22,16,8,6,3,7,13,20,2,0,False,True,True,26,7,2
20152016_239,2015-2016,2015,2016-03-19,FC Ingolstadt 04,Hertha BSC,Away,원정,1,2,-1,L,0,9,7,2,2,6,3,22,14,3,0,False,True,True,27,4,-1
20152016_247,2015-2016,2015,2016-04-02,FC Ingolstadt 04,Schalke 04,Home,홈,3,0,3,W,3,12,9,4,2,5,6,12,23,1,0,True,True,True,28,6,2
20152016_255,2015-2016,2015,2016-04-09,FC Ingolstadt 04,Borussia Mönchengladbach,Home,홈,1,0,1,W,3,15,7,4,3,5,3,7,11,1,0,True,True,True,29,8,3
20152016_266,2015-2016,2015,2016-04-16,FC Ingolstadt 04,SV Darmstadt 98,Away,원정,0,2,-2,L,0,8,6,3,3,4,2,22,20,3,0,False,False,True,30,7,1
20152016_273,2015-2016,2015,2016-04-23,FC Ingolstadt 04,Hannover 96,Home,홈,2,2,0,D,1,8,14,3,4,2,7,10,13,2,1,False,True,True,31,7,1
20152016_287,2015-2016,2015,2016-04-30,FC Ingolstadt 04,TSG Hoffenheim,Away,원정,1,2,-1,L,0,16,10,8,6,7,2,21,17,4,0,False,True,True,32,7,1
20152016_292,2015-2016,2015,2016-05-07,FC Ingolstadt 04,Bayern München,Home,홈,1,2,-1,L,0,16,12,4,6,4,3,17,15,2,0,False,True,True,33,4,-3
20152016_298,2015-2016,2015,2016-05-14,FC Ingolstadt 04,Bayer Leverkusen,Away,원정,2,3,-1,L,0,21,10,5,6,4,2,12,17,1,0,False,True,True,34,1,-5
20152016_001,2015-2016,2015,2015-08-14,Hamburger SV,Bayern München,Away,원정,0,5,-5,L,0,5,23,1,9,0,7,12,10,2,0,False,False,True,1,0,-5
20152016_013,2015-2016,2015,2015-08-22,Hamburger SV,VfB Stuttgart,Home,홈,3,2,1,W,3,14,12,5,4,0,5,18,22,3,0,False,True,True,2,3,-4
20152016_020,2015-2016,2015,2015-08-29,Hamburger SV,1. FC Köln,Away,원정,1,2,-1,L,0,17,6,7,3,8,3,9,17,2,1,False,True,True,3,3,-5
20152016_028,2015-2016,2015,2015-09-11,Hamburger SV,Borussia Mönchengladbach,Away,원정,3,0,3,W,3,10,13,4,2,2,5,19,17,1,0,True,True,True,4,6,-2
20152016_039,2015-2016,2015,2015-09-19,Hamburger SV,Eintracht Frankfurt,Home,홈,0,0,0,D,1,11,7,2,4,5,11,11,17,0,0,True,False,True,5,7,-2
20152016_047,2015-2016,2015,2015-09-22,Hamburger SV,FC Ingolstadt 04,Away,원정,1,0,1,W,3,8,12,3,1,5,8,16,15,1,0,True,True,True,6,10,4
20152016_057,2015-2016,2015,2015-09-26,Hamburger SV,Schalke 04,Home,홈,0,1,-1,L,0,13,10,4,5,4,4,14,14,1,0,False,False,True,7,7,2
20152016_068,2015-2016,2015,2015-10-03,Hamburger SV,Hertha BSC,Away,원정,0,3,-3,L,0,8,13,2,6,5,4,15,13,1,0,False,False,True,8,7,0
20152016_076,2015-2016,2015,2015-10-17,Hamburger SV,Bayer Leverkusen,Home,홈,0,0,0,D,1,8,10,3,3,3,5,22,20,6,0,True,False,True,9,5,-3
20152016_082,2015-2016,2015,2015-10-23,Hamburger SV,TSG Hoffenheim,Away,원정,1,0,1,W,3,20,12,5,3,5,1,23,24,4,0,True,True,True,10,7,-2
20152016_098,2015-2016,2015,2015-11-01,Hamburger SV,Hannover 96,Home,홈,1,2,-1,L,0,17,5,4,2,5,3,12,15,0,0,False,True,True,11,4,-4
20152016_105,2015-2016,2015,2015-11-07,Hamburger SV,SV Darmstadt 98,Away,원정,1,1,0,D,1,8,15,3,3,2,3,18,14,2,0,False,True,True,12,5,-3
20152016_109,2015-2016,2015,2015-11-20,Hamburger SV,Borussia Dortmund,Home,홈,3,1,2,W,3,7,21,2,7,2,7,17,9,0,0,False,True,True,13,8,2
20152016_123,2015-2016,2015,2015-11-28,Hamburger SV,Werder Bremen,Away,원정,3,1,2,W,3,13,14,6,3,3,6,18,21,1,0,False,True,True,14,10,4
20152016_131,2015-2016,2015,2015-12-05,Hamburger SV,Mainz 05,Home,홈,1,3,-2,L,0,20,11,7,6,2,3,19,18,2,0,False,True,True,15,7,1
20152016_141,2015-2016,2015,2015-12-12,Hamburger SV,VfL Wolfsburg,Away,원정,1,1,0,D,1,5,19,4,9,4,10,21,11,4,0,False,True,True,16,8,2
20152016_149,2015-2016,2015,2015-12-19,Hamburger SV,FC Augsburg,Home,홈,0,1,-1,L,0,14,17,2,7,4,6,13,14,0,0,False,False,True,17,7,1
20152016_154,2015-2016,2015,2016-01-22,Hamburger SV,Bayern München,Home,홈,1,2,-1,L,0,7,20,1,5,2,7,21,11,4,0,False,True,True,18,4,-2
20152016_168,2015-2016,2015,2016-01-30,Hamburger SV,VfB Stuttgart,Away,원정,1,2,-1,L,0,13,24,5,11,4,10,14,12,3,0,False,True,True,19,1,-5
20152016_179,2015-2016,2015,2016-02-07,Hamburger SV,1. FC Köln,Home,홈,1,1,0,D,1,5,20,4,6,4,10,17,5,5,0,False,True,True,20,2,-3
20152016_189,2015-2016,2015,2016-02-14,Hamburger SV,Borussia Mönchengladbach,Home,홈,3,2,1,W,3,17,10,9,4,3,6,15,9,3,0,False,True,True,21,4,-2
20152016_190,2015-2016,2015,2016-02-19,Hamburger SV,Eintracht Frankfurt,Away,원정,0,0,0,D,1,10,8,1,2,3,3,20,12,3,0,True,False,True,22,5,-1
20152016_200,2015-2016,2015,2016-02-27,Hamburger SV,FC Ingolstadt 04,Home,홈,1,1,0,D,1,7,12,2,3,2,5,17,12,3,0,False,True,True,23,6,0
